[ 00:20:12.538 -->  00:20:12.555] 2 SPEAKER_02
[ 00:20:12.555 -->  00:20:12.640] 0 SPEAKER_00
[ 00:20:12.640 -->  00:20:12.674] 2 SPEAKER_02
[ 00:20:17.376 -->  00:20:18.242] 2 SPEAKER_02
[ 00:20:18.565 -->  00:20:19.634] 2 SPEAKER_02
[ 00:20:19.957 -->  00:20:25.916] 3 SPEAKER_03
[ 00:20:21.570 -->  00:20:22.996] 2 SPEAKER_02
[ 00:20:24.609 -->  00:20:25.000] 2 SPEAKER_02
[ 00:20:25.000 -->  00:20:26.188] 0 SPEAKER_00
[ 00:20:26.188 -->  00:20:28.005] 3 SPEAKER_03
[ 00:20:27.563 -->  00:20:27.903] 0 SPEAKER_00
[ 00:20:28.005 -->  00:20:28.225] 0 SPEAKER_00
[ 00:20:28.225 -->  00:20:28.276] 3 SPEAKER_03
[ 00:20:28.276 -->  00:20:28.293] 0 SPEAKER_00
[ 00:20:29.227 -->  00:20:34.049] 3 SPEAKER_03
[ 00:20:34.779 -->  00:20:37.105] 3 SPEAKER_03
[ 00:20:34.949 -->  00:20:36.035] 2 SPEAKER_02
[ 00:20:37.105 -->  00:20:37.988] 2 SPEAKER_02
[ 00:20:39.023 -->  00:20:43.404] 3 SPEAKER_03
[ 00:20:43.404 -->  00:20:43.726] 2 SPEAKER_02
[ 00:20:44.337 -->  00:20:44.354] 2 SPEAKER_02
[ 00:20:44.354 -->  00:20:46.001] 3 SPEAKER_03
[ 00:20:44.490 -->  00:20:44.507] 2 SPEAKER_02
[ 00:20:44.507 -->  00:20:44.830] 1 SPEAKER_01
[ 00:20:44.830 -->  00:20:44.932] 2 SPEAKER_02
[ 00:20:44.932 -->  00:20:44.949] 1 SPEAKER_01
[ 00:20:44.949 -->  00:20:45.135] 2 SPEAKER_02
[ 00:20:45.135 -->  00:20:45.305] 4 SPEAKER_04
[ 00:20:45.305 -->  00:20:46.935] 2 SPEAKER_02
[ 00:20:46.001 -->  00:20:46.222] 4 SPEAKER_04
[ 00:20:46.222 -->  00:20:46.290] 3 SPEAKER_03
[ 00:20:46.290 -->  00:20:46.324] 4 SPEAKER_04
[ 00:20:46.324 -->  00:20:46.358] 3 SPEAKER_03
[ 00:20:46.935 -->  00:20:54.677] 4 SPEAKER_04
[ 00:20:48.327 -->  00:20:48.887] 2 SPEAKER_02
[ 00:20:50.415 -->  00:20:51.774] 2 SPEAKER_02
[ 00:20:54.779 -->  00:21:00.348] 4 SPEAKER_04
[ 00:20:55.186 -->  00:20:55.288] 0 SPEAKER_00
[ 00:20:55.288 -->  00:20:55.322] 2 SPEAKER_02
[ 00:20:55.322 -->  00:20:55.696] 0 SPEAKER_00
[ 00:20:55.865 -->  00:20:59.974] 2 SPEAKER_02
[ 00:21:01.859 -->  00:21:09.329] 4 SPEAKER_04
[ 00:21:02.826 -->  00:21:05.000] 2 SPEAKER_02
[ 00:21:05.000 -->  00:21:05.441] 3 SPEAKER_03
[ 00:21:05.441 -->  00:21:05.543] 2 SPEAKER_02
[ 00:21:07.359 -->  00:21:08.005] 3 SPEAKER_03
[ 00:21:08.548 -->  00:21:08.565] 3 SPEAKER_03
[ 00:21:08.582 -->  00:21:13.200] 3 SPEAKER_03
[ 00:21:09.329 -->  00:21:09.533] 2 SPEAKER_02
[ 00:21:11.536 -->  00:21:11.808] 2 SPEAKER_02
[ 00:21:12.877 -->  00:21:15.050] 4 SPEAKER_04
[ 00:21:14.219 -->  00:21:14.473] 3 SPEAKER_03
[ 00:21:14.473 -->  00:21:15.984] 2 SPEAKER_02
[ 00:21:15.984 -->  00:21:16.086] 1 SPEAKER_01
[ 00:21:16.086 -->  00:21:16.103] 2 SPEAKER_02
[ 00:21:16.103 -->  00:21:16.137] 1 SPEAKER_01
[ 00:21:16.765 -->  00:21:17.648] 4 SPEAKER_04
[ 00:21:17.648 -->  00:21:17.665] 2 SPEAKER_02
[ 00:21:18.208 -->  00:21:19.244] 1 SPEAKER_01
[ 00:21:18.225 -->  00:21:19.006] 4 SPEAKER_04
[ 00:21:19.006 -->  00:21:19.210] 2 SPEAKER_02
[ 00:21:19.244 -->  00:21:19.991] 4 SPEAKER_04
[ 00:21:19.991 -->  00:21:27.173] 1 SPEAKER_01
[ 00:21:20.704 -->  00:21:20.857] 4 SPEAKER_04
[ 00:21:27.716 -->  00:21:29.940] 1 SPEAKER_01
[ 00:21:28.446 -->  00:21:29.957] 3 SPEAKER_03
[ 00:21:30.874 -->  00:21:31.095] 1 SPEAKER_01
[ 00:21:31.095 -->  00:21:37.003] 3 SPEAKER_03
[ 00:21:31.112 -->  00:21:32.147] 1 SPEAKER_01
[ 00:21:34.066 -->  00:21:34.558] 1 SPEAKER_01
[ 00:21:34.558 -->  00:21:34.575] 2 SPEAKER_02
[ 00:21:37.410 -->  00:21:42.538] 3 SPEAKER_03
[ 00:21:41.672 -->  00:21:42.657] 1 SPEAKER_01
[ 00:21:42.657 -->  00:21:42.674] 0 SPEAKER_00
[ 00:21:44.320 -->  00:21:48.089] 1 SPEAKER_01
[ 00:21:48.089 -->  00:21:48.548] 3 SPEAKER_03
[ 00:21:48.633 -->  00:21:48.650] 3 SPEAKER_03
[ 00:21:48.718 -->  00:21:48.972] 3 SPEAKER_03
[ 00:21:50.212 -->  00:21:51.960] 3 SPEAKER_03
[ 00:21:52.724 -->  00:21:58.089] 3 SPEAKER_03
[ 00:21:58.786 -->  00:22:03.251] 3 SPEAKER_03
[ 00:22:03.675 -->  00:22:12.962] 3 SPEAKER_03
[ 00:22:13.387 -->  00:22:16.663] 3 SPEAKER_03
[ 00:22:17.037 -->  00:22:22.011] 3 SPEAKER_03
[ 00:22:21.977 -->  00:22:22.453] 0 SPEAKER_00
[ 00:22:22.453 -->  00:22:35.220] 3 SPEAKER_03
[ 00:22:35.814 -->  00:22:38.514] 3 SPEAKER_03
[ 00:22:39.363 -->  00:22:49.499] 3 SPEAKER_03
[ 00:22:50.365 -->  00:22:55.407] 3 SPEAKER_03
[ 00:22:55.797 -->  00:23:01.638] 3 SPEAKER_03
[ 00:23:01.808 -->  00:23:05.254] 3 SPEAKER_03
[ 00:23:05.730 -->  00:23:07.275] 3 SPEAKER_03
[ 00:23:07.852 -->  00:23:10.449] 3 SPEAKER_03
[ 00:23:11.179 -->  00:23:16.375] 3 SPEAKER_03
[ 00:23:17.156 -->  00:23:18.718] 3 SPEAKER_03
[ 00:23:19.176 -->  00:23:21.112] 3 SPEAKER_03
[ 00:23:22.860 -->  00:23:25.000] 3 SPEAKER_03
[ 00:23:25.899 -->  00:23:28.073] 3 SPEAKER_03
[ 00:23:28.633 -->  00:23:34.117] 3 SPEAKER_03
[ 00:23:34.762 -->  00:23:38.039] 3 SPEAKER_03
[ 00:23:38.870 -->  00:23:40.042] 3 SPEAKER_03
[ 00:23:41.893 -->  00:23:45.797] 3 SPEAKER_03
[ 00:23:46.494 -->  00:23:48.140] 3 SPEAKER_03
[ 00:23:48.548 -->  00:23:54.100] 3 SPEAKER_03
[ 00:23:55.560 -->  00:23:59.431] 3 SPEAKER_03
[ 00:24:00.398 -->  00:24:01.893] 3 SPEAKER_03
[ 00:24:02.691 -->  00:24:04.728] 3 SPEAKER_03
[ 00:24:05.356 -->  00:24:11.502] 3 SPEAKER_03
[ 00:24:11.960 -->  00:24:15.000] 3 SPEAKER_03
[ 00:24:15.594 -->  00:24:18.022] 3 SPEAKER_03
[ 00:24:18.887 -->  00:24:22.996] 3 SPEAKER_03
[ 00:24:23.336 -->  00:24:25.509] 3 SPEAKER_03
[ 00:24:26.188 -->  00:24:30.398] 3 SPEAKER_03
[ 00:24:31.196 -->  00:24:31.638] 3 SPEAKER_03
[ 00:24:32.436 -->  00:24:37.869] 3 SPEAKER_03
[ 00:24:38.870 -->  00:24:43.404] 3 SPEAKER_03
[ 00:24:44.456 -->  00:24:48.463] 3 SPEAKER_03
[ 00:24:49.380 -->  00:24:54.151] 3 SPEAKER_03
[ 00:24:54.286 -->  00:24:54.303] 0 SPEAKER_00
[ 00:24:54.320 -->  00:24:54.592] 3 SPEAKER_03
[ 00:24:54.592 -->  00:24:54.609] 0 SPEAKER_00
[ 00:24:54.609 -->  00:24:57.546] 3 SPEAKER_03
[ 00:24:57.954 -->  00:25:00.483] 3 SPEAKER_03
[ 00:25:01.468 -->  00:25:03.845] 3 SPEAKER_03
[ 00:25:04.643 -->  00:25:09.295] 3 SPEAKER_03
[ 00:25:09.940 -->  00:25:13.811] 3 SPEAKER_03
[ 00:25:14.949 -->  00:25:18.921] 3 SPEAKER_03
[ 00:25:19.804 -->  00:25:20.925] 3 SPEAKER_03
[ 00:25:21.196 -->  00:25:22.792] 3 SPEAKER_03
[ 00:25:22.860 -->  00:25:26.103] 3 SPEAKER_03
[ 00:25:26.969 -->  00:25:29.957] 3 SPEAKER_03
[ 00:25:30.331 -->  00:25:35.390] 3 SPEAKER_03
[ 00:25:35.967 -->  00:25:40.755] 3 SPEAKER_03
[ 00:25:41.281 -->  00:25:42.198] 3 SPEAKER_03
[ 00:25:43.302 -->  00:25:47.512] 3 SPEAKER_03
[ 00:25:48.039 -->  00:25:49.482] 3 SPEAKER_03
[ 00:25:49.685 -->  00:25:51.502] 3 SPEAKER_03
[ 00:25:52.028 -->  00:25:57.818] 3 SPEAKER_03
[ 00:25:57.767 -->  00:25:58.276] 0 SPEAKER_00
[ 00:25:58.361 -->  00:26:00.483] 3 SPEAKER_03
[ 00:26:01.366 -->  00:26:02.996] 3 SPEAKER_03
[ 00:26:03.353 -->  00:26:05.424] 3 SPEAKER_03
[ 00:26:05.916 -->  00:26:08.056] 3 SPEAKER_03
[ 00:26:08.921 -->  00:26:15.254] 3 SPEAKER_03
[ 00:26:15.899 -->  00:26:19.210] 3 SPEAKER_03
[ 00:26:19.601 -->  00:26:22.606] 3 SPEAKER_03
[ 00:26:23.030 -->  00:26:24.847] 3 SPEAKER_03
[ 00:26:25.339 -->  00:26:26.544] 3 SPEAKER_03
[ 00:26:27.427 -->  00:26:32.724] 3 SPEAKER_03
[ 00:26:33.234 -->  00:26:42.877] 3 SPEAKER_03
[ 00:26:42.809 -->  00:26:43.336] 0 SPEAKER_00
[ 00:26:43.387 -->  00:26:44.015] 3 SPEAKER_03
[ 00:26:44.269 -->  00:26:45.848] 3 SPEAKER_03
[ 00:26:47.699 -->  00:26:49.617] 3 SPEAKER_03
[ 00:26:49.804 -->  00:26:51.162] 3 SPEAKER_03
[ 00:26:52.368 -->  00:26:55.373] 3 SPEAKER_03
[ 00:26:56.103 -->  00:26:57.495] 3 SPEAKER_03
[ 00:26:58.293 -->  00:27:05.475] 3 SPEAKER_03
[ 00:27:05.933 -->  00:27:10.263] 3 SPEAKER_03
[ 00:27:10.925 -->  00:27:16.273] 3 SPEAKER_03
[ 00:27:17.122 -->  00:27:18.242] 3 SPEAKER_03
[ 00:27:18.803 -->  00:27:22.979] 3 SPEAKER_03
[ 00:27:23.743 -->  00:27:24.983] 3 SPEAKER_03
[ 00:27:25.730 -->  00:27:29.923] 3 SPEAKER_03
[ 00:27:30.585 -->  00:27:32.028] 3 SPEAKER_03
[ 00:27:32.300 -->  00:27:33.488] 3 SPEAKER_03
[ 00:27:34.320 -->  00:27:36.409] 3 SPEAKER_03
[ 00:27:37.003 -->  00:27:38.548] 3 SPEAKER_03
[ 00:27:39.872 -->  00:27:41.757] 3 SPEAKER_03
[ 00:27:42.130 -->  00:27:44.388] 3 SPEAKER_03
[ 00:27:44.507 -->  00:27:49.074] 3 SPEAKER_03
[ 00:27:49.634 -->  00:27:53.896] 3 SPEAKER_03
[ 00:27:54.524 -->  00:27:56.188] 3 SPEAKER_03
[ 00:27:56.935 -->  00:28:00.721] 3 SPEAKER_03
[ 00:28:01.570 -->  00:28:02.317] 3 SPEAKER_03
[ 00:28:02.419 -->  00:28:04.015] 3 SPEAKER_03
[ 00:28:04.643 -->  00:28:07.444] 3 SPEAKER_03
[ 00:28:07.988 -->  00:28:10.551] 3 SPEAKER_03
[ 00:28:10.891 -->  00:28:11.247] 0 SPEAKER_00
[ 00:28:11.468 -->  00:28:16.952] 3 SPEAKER_03
[ 00:28:17.444 -->  00:28:19.567] 3 SPEAKER_03
[ 00:28:21.027 -->  00:28:31.757] 3 SPEAKER_03
[ 00:28:32.623 -->  00:28:34.235] 3 SPEAKER_03
[ 00:28:35.000 -->  00:28:41.876] 3 SPEAKER_03
[ 00:28:42.402 -->  00:28:45.594] 3 SPEAKER_03
[ 00:28:46.205 -->  00:28:49.872] 3 SPEAKER_03
[ 00:28:50.161 -->  00:28:54.185] 3 SPEAKER_03
[ 00:28:54.456 -->  00:28:56.307] 3 SPEAKER_03
[ 00:28:55.186 -->  00:28:55.475] 0 SPEAKER_00
[ 00:28:57.071 -->  00:28:58.938] 3 SPEAKER_03
[ 00:29:01.383 -->  00:29:02.606] 3 SPEAKER_03
[ 00:29:03.081 -->  00:29:06.256] 3 SPEAKER_03
[ 00:29:07.054 -->  00:29:16.341] 3 SPEAKER_03
[ 00:29:13.115 -->  00:29:13.794] 0 SPEAKER_00
[ 00:29:17.071 -->  00:29:17.835] 3 SPEAKER_03
[ 00:29:18.412 -->  00:29:20.466] 3 SPEAKER_03
[ 00:29:21.400 -->  00:29:24.813] 3 SPEAKER_03
[ 00:29:25.373 -->  00:29:26.018] 3 SPEAKER_03
[ 00:29:26.918 -->  00:29:32.860] 3 SPEAKER_03
[ 00:29:33.455 -->  00:29:36.290] 3 SPEAKER_03
[ 00:29:36.731 -->  00:29:37.801] 3 SPEAKER_03
[ 00:29:38.395 -->  00:29:38.616] 0 SPEAKER_00
[ 00:29:38.548 -->  00:29:39.804] 3 SPEAKER_03
[ 00:29:40.687 -->  00:29:46.646] 3 SPEAKER_03
[ 00:29:47.190 -->  00:29:54.473] 3 SPEAKER_03
[ 00:29:54.949 -->  00:29:59.278] 3 SPEAKER_03
[ 00:29:59.855 -->  00:30:11.281] 3 SPEAKER_03
[ 00:30:06.697 -->  00:30:06.799] 1 SPEAKER_01
[ 00:30:06.799 -->  00:30:07.037] 0 SPEAKER_00
[ 00:30:07.037 -->  00:30:07.190] 2 SPEAKER_02
[ 00:30:07.190 -->  00:30:07.207] 0 SPEAKER_00
[ 00:30:07.207 -->  00:30:07.325] 2 SPEAKER_02
[ 00:30:07.325 -->  00:30:07.359] 0 SPEAKER_00
[ 00:30:07.359 -->  00:30:07.410] 1 SPEAKER_01
[ 00:30:07.410 -->  00:30:07.563] 0 SPEAKER_00
[ 00:30:07.563 -->  00:30:07.784] 2 SPEAKER_02
[ 00:30:11.723 -->  00:30:15.000] 3 SPEAKER_03
[ 00:30:11.774 -->  00:30:12.113] 0 SPEAKER_00
[ 00:30:12.113 -->  00:30:12.130] 2 SPEAKER_02
[ 00:30:15.509 -->  00:30:16.935] 3 SPEAKER_03
[ 00:30:17.495 -->  00:30:20.942] 3 SPEAKER_03
[ 00:30:21.655 -->  00:30:23.455] 3 SPEAKER_03
[ 00:30:24.524 -->  00:30:26.714] 3 SPEAKER_03
[ 00:30:27.444 -->  00:30:33.387] 3 SPEAKER_03
[ 00:30:33.947 -->  00:30:38.667] 3 SPEAKER_03
[ 00:30:39.074 -->  00:30:40.144] 3 SPEAKER_03
[ 00:30:40.415 -->  00:30:41.774] 3 SPEAKER_03
[ 00:30:42.198 -->  00:30:46.375] 3 SPEAKER_03
[ 00:30:47.003 -->  00:30:47.869] 3 SPEAKER_03
[ 00:30:48.106 -->  00:30:48.327] 0 SPEAKER_00
[ 00:30:48.684 -->  00:30:49.499] 3 SPEAKER_03
[ 00:30:50.059 -->  00:30:53.268] 3 SPEAKER_03
[ 00:30:53.862 -->  00:30:56.069] 3 SPEAKER_03
[ 00:30:56.561 -->  00:31:02.657] 3 SPEAKER_03
[ 00:31:03.098 -->  00:31:08.972] 3 SPEAKER_03
[ 00:31:09.448 -->  00:31:17.156] 3 SPEAKER_03
[ 00:31:17.716 -->  00:31:20.365] 3 SPEAKER_03
[ 00:31:20.908 -->  00:31:22.402] 3 SPEAKER_03
[ 00:31:22.996 -->  00:31:28.242] 3 SPEAKER_03
[ 00:31:30.093 -->  00:31:33.471] 3 SPEAKER_03
[ 00:31:34.609 -->  00:31:37.631] 3 SPEAKER_03
[ 00:31:38.242 -->  00:31:41.129] 3 SPEAKER_03
[ 00:31:41.706 -->  00:31:45.662] 3 SPEAKER_03
[ 00:31:46.239 -->  00:31:48.684] 3 SPEAKER_03
[ 00:31:49.482 -->  00:31:51.383] 3 SPEAKER_03
[ 00:31:51.672 -->  00:31:52.691] 3 SPEAKER_03
[ 00:31:53.217 -->  00:31:55.475] 3 SPEAKER_03
[ 00:31:55.730 -->  00:31:56.765] 3 SPEAKER_03
[ 00:31:57.207 -->  00:31:57.920] 3 SPEAKER_03
[ 00:31:58.667 -->  00:32:00.280] 3 SPEAKER_03
[ 00:32:00.619 -->  00:32:01.842] 3 SPEAKER_03
[ 00:32:02.334 -->  00:32:14.303] 3 SPEAKER_03
[ 00:32:14.796 -->  00:32:18.735] 3 SPEAKER_03
[ 00:32:19.804 -->  00:32:20.942] 3 SPEAKER_03
[ 00:32:21.230 -->  00:32:26.528] 3 SPEAKER_03
[ 00:32:27.054 -->  00:32:33.930] 3 SPEAKER_03
[ 00:32:34.762 -->  00:32:39.142] 3 SPEAKER_03
[ 00:32:39.533 -->  00:32:46.154] 3 SPEAKER_03
[ 00:32:44.830 -->  00:32:45.373] 0 SPEAKER_00
[ 00:32:46.816 -->  00:32:52.724] 3 SPEAKER_03
[ 00:32:53.268 -->  00:32:58.531] 3 SPEAKER_03
[ 00:32:58.735 -->  00:33:06.103] 3 SPEAKER_03
[ 00:33:06.494 -->  00:33:26.137] 3 SPEAKER_03
[ 00:33:26.137 -->  00:33:28.548] 1 SPEAKER_01
[ 00:33:29.889 -->  00:33:30.772] 1 SPEAKER_01
[ 00:33:30.772 -->  00:33:30.857] 3 SPEAKER_03
[ 00:33:30.857 -->  00:33:34.320] 1 SPEAKER_01
[ 00:33:32.283 -->  00:33:38.786] 3 SPEAKER_03
[ 00:33:36.477 -->  00:33:36.511] 1 SPEAKER_01
[ 00:33:36.511 -->  00:33:36.884] 0 SPEAKER_00
[ 00:33:36.884 -->  00:33:36.918] 1 SPEAKER_01
[ 00:33:36.918 -->  00:33:36.935] 0 SPEAKER_00
[ 00:33:38.786 -->  00:33:39.193] 0 SPEAKER_00
[ 00:33:40.246 -->  00:33:41.672] 3 SPEAKER_03
[ 00:33:41.994 -->  00:33:42.045] 3 SPEAKER_03
[ 00:33:42.351 -->  00:33:47.325] 3 SPEAKER_03
[ 00:33:47.325 -->  00:33:47.410] 0 SPEAKER_00
[ 00:33:47.410 -->  00:33:47.597] 3 SPEAKER_03
[ 00:33:48.225 -->  00:33:54.490] 3 SPEAKER_03
[ 00:33:54.983 -->  00:33:57.716] 3 SPEAKER_03
[ 00:33:58.208 -->  00:34:03.794] 3 SPEAKER_03
[ 00:34:03.947 -->  00:34:06.137] 3 SPEAKER_03
[ 00:34:06.544 -->  00:34:08.123] 3 SPEAKER_03
[ 00:34:08.429 -->  00:34:11.943] 3 SPEAKER_03
[ 00:34:09.974 -->  00:34:10.365] 0 SPEAKER_00
[ 00:34:12.606 -->  00:34:30.942] 3 SPEAKER_03
[ 00:34:31.162 -->  00:34:38.667] 3 SPEAKER_03
[ 00:34:38.887 -->  00:34:43.777] 3 SPEAKER_03
[ 00:34:43.794 -->  00:34:43.862] 3 SPEAKER_03
[ 00:34:43.896 -->  00:34:49.957] 3 SPEAKER_03
[ 00:34:50.246 -->  00:34:53.709] 3 SPEAKER_03
[ 00:34:54.354 -->  00:34:59.091] 3 SPEAKER_03
[ 00:34:59.787 -->  00:35:03.947] 3 SPEAKER_03
[ 00:35:04.202 -->  00:35:08.837] 3 SPEAKER_03
[ 00:35:06.646 -->  00:35:07.105] 0 SPEAKER_00
[ 00:35:09.651 -->  00:35:14.371] 3 SPEAKER_03
[ 00:35:14.983 -->  00:35:18.480] 3 SPEAKER_03
[ 00:35:19.295 -->  00:35:19.991] 3 SPEAKER_03
[ 00:35:20.314 -->  00:35:25.577] 3 SPEAKER_03
[ 00:35:22.351 -->  00:35:22.758] 1 SPEAKER_01
[ 00:35:26.001 -->  00:35:29.804] 3 SPEAKER_03
[ 00:35:30.280 -->  00:35:31.994] 3 SPEAKER_03
[ 00:35:32.334 -->  00:35:35.237] 3 SPEAKER_03
[ 00:35:35.611 -->  00:35:41.417] 3 SPEAKER_03
[ 00:35:41.468 -->  00:35:42.996] 1 SPEAKER_01
[ 00:35:43.522 -->  00:35:44.100] 1 SPEAKER_01
[ 00:35:45.577 -->  00:35:47.258] 3 SPEAKER_03
[ 00:35:45.577 -->  00:35:48.803] 1 SPEAKER_01
[ 00:35:48.310 -->  00:35:52.453] 3 SPEAKER_03
[ 00:35:51.587 -->  00:35:51.876] 0 SPEAKER_00
[ 00:35:52.758 -->  00:35:58.106] 3 SPEAKER_03
[ 00:35:56.544 -->  00:35:57.342] 0 SPEAKER_00
[ 00:35:58.106 -->  00:35:58.429] 0 SPEAKER_00
[ 00:35:58.429 -->  00:36:02.045] 3 SPEAKER_03
[ 00:36:03.166 -->  00:36:14.303] 3 SPEAKER_03
[ 00:36:14.779 -->  00:36:25.441] 3 SPEAKER_03
[ 00:36:24.813 -->  00:36:24.864] 4 SPEAKER_04
[ 00:36:24.864 -->  00:36:24.949] 0 SPEAKER_00
[ 00:36:24.949 -->  00:36:25.373] 4 SPEAKER_04
[ 00:36:25.814 -->  00:36:29.125] 3 SPEAKER_03
[ 00:36:29.821 -->  00:36:35.679] 3 SPEAKER_03
[ 00:36:35.967 -->  00:36:36.850] 3 SPEAKER_03
[ 00:36:37.292 -->  00:36:38.310] 3 SPEAKER_03
[ 00:36:38.684 -->  00:36:41.332] 3 SPEAKER_03
[ 00:36:42.249 -->  00:36:42.945] 3 SPEAKER_03
[ 00:36:44.694 -->  00:36:51.638] 3 SPEAKER_03
[ 00:36:52.062 -->  00:36:55.747] 3 SPEAKER_03
[ 00:36:56.324 -->  00:37:00.110] 3 SPEAKER_03
[ 00:36:58.429 -->  00:36:58.955] 1 SPEAKER_01
[ 00:37:00.534 -->  00:37:05.152] 3 SPEAKER_03
[ 00:37:06.239 -->  00:37:10.382] 3 SPEAKER_03
[ 00:37:11.672 -->  00:37:16.850] 3 SPEAKER_03
[ 00:37:17.444 -->  00:37:24.219] 3 SPEAKER_03
[ 00:37:25.050 -->  00:37:30.823] 3 SPEAKER_03
[ 00:37:30.891 -->  00:37:31.502] 0 SPEAKER_00
[ 00:37:31.400 -->  00:37:35.305] 3 SPEAKER_03
[ 00:37:35.594 -->  00:37:39.685] 3 SPEAKER_03
[ 00:37:39.770 -->  00:37:40.178] 0 SPEAKER_00
[ 00:37:40.161 -->  00:37:47.852] 3 SPEAKER_03
[ 00:37:48.429 -->  00:37:50.704] 3 SPEAKER_03
[ 00:37:51.332 -->  00:37:53.353] 3 SPEAKER_03
[ 00:37:53.590 -->  00:38:01.298] 3 SPEAKER_03
[ 00:38:01.349 -->  00:38:01.808] 0 SPEAKER_00
[ 00:38:01.808 -->  00:38:10.653] 3 SPEAKER_03
[ 00:38:10.585 -->  00:38:11.027] 0 SPEAKER_00
[ 00:38:11.264 -->  00:38:16.765] 3 SPEAKER_03
[ 00:38:16.765 -->  00:38:17.020] 0 SPEAKER_00
[ 00:38:17.376 -->  00:38:25.016] 3 SPEAKER_03
[ 00:38:25.645 -->  00:38:27.020] 3 SPEAKER_03
[ 00:38:27.665 -->  00:38:27.971] 3 SPEAKER_03
[ 00:38:29.465 -->  00:38:31.247] 3 SPEAKER_03
[ 00:38:32.419 -->  00:38:36.256] 3 SPEAKER_03
[ 00:38:35.509 -->  00:38:35.560] 2 SPEAKER_02
[ 00:38:35.560 -->  00:38:36.086] 0 SPEAKER_00
[ 00:38:36.629 -->  00:38:41.264] 3 SPEAKER_03
[ 00:38:42.045 -->  00:38:47.054] 3 SPEAKER_03
[ 00:38:47.597 -->  00:38:50.229] 3 SPEAKER_03
[ 00:38:50.959 -->  00:38:59.193] 3 SPEAKER_03
[ 00:38:51.027 -->  00:38:52.181] 1 SPEAKER_01
[ 00:38:59.516 -->  00:39:02.996] 3 SPEAKER_03
[ 00:39:11.994 -->  00:39:14.456] 3 SPEAKER_03
[ 00:39:15.000 -->  00:39:18.565] 3 SPEAKER_03
[ 00:39:19.312 -->  00:39:22.843] 3 SPEAKER_03
[ 00:39:24.049 -->  00:39:24.779] 3 SPEAKER_03
[ 00:39:25.390 -->  00:39:30.993] 3 SPEAKER_03
[ 00:39:31.349 -->  00:39:32.368] 3 SPEAKER_03
[ 00:39:33.505 -->  00:39:35.848] 3 SPEAKER_03
[ 00:39:36.765 -->  00:39:40.636] 3 SPEAKER_03
[ 00:39:41.451 -->  00:39:46.986] 3 SPEAKER_03
[ 00:39:47.071 -->  00:39:47.563] 0 SPEAKER_00
[ 00:39:47.801 -->  00:39:49.244] 3 SPEAKER_03
[ 00:39:50.042 -->  00:39:54.168] 3 SPEAKER_03
[ 00:39:54.847 -->  00:39:58.633] 3 SPEAKER_03
[ 00:39:59.176 -->  00:40:01.281] 3 SPEAKER_03
[ 00:40:01.638 -->  00:40:03.353] 3 SPEAKER_03
[ 00:40:03.896 -->  00:40:07.088] 3 SPEAKER_03
[ 00:40:07.258 -->  00:40:14.303] 3 SPEAKER_03
[ 00:40:14.252 -->  00:40:15.373] 1 SPEAKER_01
[ 00:40:14.864 -->  00:40:17.342] 3 SPEAKER_03
[ 00:40:19.159 -->  00:40:27.037] 3 SPEAKER_03
[ 00:40:27.037 -->  00:40:27.393] 0 SPEAKER_00
[ 00:40:28.361 -->  00:40:34.490] 3 SPEAKER_03
[ 00:40:35.152 -->  00:40:38.276] 3 SPEAKER_03
[ 00:40:38.735 -->  00:40:39.261] 0 SPEAKER_00
[ 00:40:38.887 -->  00:40:44.524] 3 SPEAKER_03
[ 00:40:45.169 -->  00:40:46.341] 3 SPEAKER_03
[ 00:40:46.595 -->  00:40:49.601] 3 SPEAKER_03
[ 00:40:50.025 -->  00:40:50.806] 3 SPEAKER_03
[ 00:40:51.230 -->  00:40:53.234] 3 SPEAKER_03
[ 00:40:53.726 -->  00:40:57.308] 3 SPEAKER_03
[ 00:40:58.005 -->  00:41:02.079] 3 SPEAKER_03
[ 00:41:02.572 -->  00:41:08.820] 3 SPEAKER_03
[ 00:41:09.176 -->  00:41:10.483] 3 SPEAKER_03
[ 00:41:10.806 -->  00:41:16.001] 3 SPEAKER_03
[ 00:41:16.324 -->  00:41:20.398] 3 SPEAKER_03
[ 00:41:20.602 -->  00:41:27.733] 3 SPEAKER_03
[ 00:41:27.971 -->  00:41:29.651] 3 SPEAKER_03
[ 00:41:30.161 -->  00:41:33.828] 3 SPEAKER_03
[ 00:41:34.439 -->  00:41:40.008] 3 SPEAKER_03
[ 00:41:40.500 -->  00:41:45.169] 3 SPEAKER_03
[ 00:41:45.577 -->  00:41:50.568] 3 SPEAKER_03
[ 00:41:50.568 -->  00:41:50.840] 0 SPEAKER_00
[ 00:41:51.298 -->  00:41:56.426] 3 SPEAKER_03
[ 00:41:56.714 -->  00:41:59.550] 3 SPEAKER_03
[ 00:42:00.059 -->  00:42:05.814] 3 SPEAKER_03
[ 00:42:06.578 -->  00:42:11.264] 3 SPEAKER_03
[ 00:42:11.825 -->  00:42:15.848] 3 SPEAKER_03
[ 00:42:16.205 -->  00:42:23.081] 3 SPEAKER_03
[ 00:42:23.539 -->  00:42:25.764] 3 SPEAKER_03
[ 00:42:26.511 -->  00:42:28.259] 3 SPEAKER_03
[ 00:42:28.514 -->  00:42:31.179] 3 SPEAKER_03
